sub,role,trial,unfairness,choice,choice_RT
158,self,9,90,1,1.66
158,self,10,95,1,1.542
158,self,11,70,1,2.043
158,self,12,80,1,2.164
158,self,13,50,0,1.656
158,self,14,75,1,1.649
158,self,15,65,1,1.741
158,self,16,95,1,2.103
158,self,17,55,0,1.496
158,self,18,65,1,2.021
158,self,19,90,1,3.376
158,self,20,75,1,1.519
159,self,1,50,0,5.933
159,self,2,90,1,4.86
159,self,3,85,0,5.609
159,self,4,90,1,4.651
159,self,5,65,0,3.559
159,self,6,70,0,2.606
159,self,7,50,0,3.361
159,self,8,70,0,2.685
159,self,9,75,0,2.946
159,self,10,60,0,2.527
159,self,11,75,0,3.944
159,self,12,80,0,3.548
159,self,13,60,0,2.862
159,self,14,55,0,2.833
159,self,15,85,0,6.043
159,self,16,65,0,2.593
159,self,17,80,0,4.823
159,self,18,95,1,4.514
159,self,19,55,0,2.773
159,self,20,95,1,3.392
160,self,1,90,0,8.489
160,self,2,85,0,3.809
160,self,3,70,0,10.517
160,self,4,65,0,3.128
160,self,5,60,0,3.637
160,self,6,95,0,8.711
160,self,7,55,0,3.38
160,self,8,60,0,5.038
160,self,9,95,0,3.154
160,self,10,80,0,27.664
160,self,11,65,0,2.88
160,self,12,50,0,2.898
160,self,13,55,0,3.115
160,self,14,75,0,2.974
160,self,15,50,0,2.952
160,self,16,90,0,2.66
160,self,17,85,0,3.093
160,self,18,80,0,4.099
160,self,19,70,0,3.06
160,self,20,75,0,2.893
161,self,1,65,0,13.073
161,self,2,70,0,11.795
161,self,3,60,0,3.933
161,self,4,60,0,5.116
161,self,5,65,0,5.374
161,self,6,90,1,5.01
161,self,7,85,1,4.001
161,self,8,50,0,5.275
161,self,9,55,0,6.115
161,self,10,75,1,3.782
161,self,11,95,1,5.984
161,self,12,95,1,4.343
161,self,13,80,1,3.959
161,self,14,80,1,4.801
161,self,15,75,1,4.527
161,self,16,55,0,6.399
161,self,17,90,1,2.687
161,self,18,50,0,2.707
161,self,19,70,1,4.774
161,self,20,85,1,3.329
162,self,1,55,0,3.742
162,self,2,65,0,3.849
162,self,3,80,0,8.249
162,self,4,95,0,3.562
162,self,5,85,0,2.007
162,self,6,60,0,3.081
162,self,7,50,0,1.841
162,self,8,75,0,2.246
162,self,9,90,0,2.568
162,self,10,70,0,2.316
162,self,11,85,0,1.996
162,self,12,90,0,2.155
162,self,13,55,0,1.975
162,self,14,70,0,3.459
162,self,15,80,0,1.801
162,self,16,60,0,1.604
162,self,17,65,0,1.648
162,self,18,50,0,1.178
162,self,19,75,0,3.032
162,self,20,95,0,2.449
163,self,1,60,1,23.886
163,self,2,50,0,4.187
163,self,3,55,0,5.562
163,self,4,80,1,3.932
163,self,5,70,1,5.217
163,self,6,75,1,5.396
163,self,7,80,1,5.986
163,self,8,90,1,3.898
163,self,9,55,0,3.437
163,self,10,85,1,4.096
163,self,11,50,0,2.881
163,self,12,95,1,3.892
163,self,13,70,0,5.874
163,self,14,90,1,4.326
163,self,15,95,1,3.352
163,self,16,65,0,4.075
163,self,17,85,1,3.142
163,self,18,75,1,6.185
163,self,19,65,0,3.455
163,self,20,60,0,3.437
164,self,1,70,0,5.005
164,self,2,55,0,3.724
164,self,3,60,0,2.484
164,self,4,80,0,3.331
164,self,5,95,0,2.474
164,self,6,55,0,1.523
164,self,7,90,0,4.45
164,self,8,70,0,2.01
164,self,9,80,0,3.08
164,self,10,50,0,2.053
164,self,11,95,0,2.431
164,self,12,85,0,1.895
164,self,13,65,0,1.579
164,self,14,90,0,1.967
164,self,15,65,0,2.895
164,self,16,60,0,1.63
164,self,17,75,0,4.341
164,self,18,85,0,2.306
164,self,19,75,0,1.768
164,self,20,50,0,3.593
165,self,1,50,0,3.669
165,self,2,55,0,6.984
165,self,3,90,0,13.662
165,self,4,65,0,2.225
165,self,5,85,0,2.704
165,self,6,75,0,2.499
165,self,7,80,0,2.301
165,self,8,90,0,7.488
165,self,9,70,0,2.784
165,self,10,50,0,2.468
165,self,11,80,0,2.873
165,self,12,70,0,2.409
165,self,13,60,0,2.28
165,self,14,85,0,3.305
165,self,15,60,0,2.94
165,self,16,55,0,2.519
165,self,17,75,0,2.608
165,self,18,95,0,3.155
165,self,19,65,0,2.425
165,self,20,95,0,2.336
166,self,1,65,0,2.511
166,self,2,50,0,1.95
166,self,3,90,1,3.539
166,self,4,85,0,2.235
166,self,5,70,0,2.155
166,self,6,60,0,1.455
166,self,7,75,0,1.323
166,self,8,60,0,1.614
166,self,9,95,1,2.113
166,self,10,90,0,7.349
166,self,11,80,0,2.141
166,self,12,80,0,2.391
166,self,13,85,1,2.446
166,self,14,55,0,1.34
166,self,15,75,0,1.688
166,self,16,70,0,1.634
166,self,17,55,0,1.015
166,self,18,95,0,2.041
166,self,19,65,0,1.34
166,self,20,50,0,1.343
167,self,1,95,0,9.767
167,self,2,70,0,2.989
167,self,3,50,0,2.615
167,self,4,55,0,2.117
167,self,5,85,0,2.935
167,self,6,90,0,2.31
167,self,7,60,0,2.518
167,self,8,75,0,2.644
167,self,9,55,0,2.866
167,self,10,80,0,1.815
167,self,11,95,0,1.842
167,self,12,60,0,2.029
167,self,13,50,0,25.299
167,self,14,80,0,1.84
167,self,15,90,0,2.841
167,self,16,75,0,2.389
167,self,17,85,0,2.452
167,self,18,65,0,2.532
167,self,19,70,0,2.288
167,self,20,65,0,2.423
168,self,1,80,0,13.513
168,self,2,60,0,6.374
168,self,3,50,0,3.33
168,self,4,75,0,14.525
168,self,5,55,0,4.216
168,self,6,90,1,7.079
168,self,7,50,0,3.7
168,self,8,70,0,6.026
168,self,9,65,0,4.023
168,self,10,85,0,10.82
168,self,11,85,0,4.846
168,self,12,80,0,3.176
168,self,13,75,0,4.546
168,self,14,55,0,3.106
168,self,15,90,1,3.813
168,self,16,70,0,3.871
168,self,17,95,1,3.803
168,self,18,65,0,4.165
168,self,19,60,0,3.593
168,self,20,95,1,4.014
169,self,1,55,0,7.728
169,self,2,50,0,3.566
169,self,3,95,1,5.208
169,self,4,60,0,2.284
169,self,5,80,1,2.976
169,self,6,95,1,3.033
169,self,7,85,1,9.769
169,self,8,70,1,1.996
169,self,9,60,0,2.011
169,self,10,75,1,2.465
169,self,11,90,1,2.584
169,self,12,75,1,1.614
169,self,13,90,1,2.33
169,self,14,80,1,1.565
169,self,15,50,0,2.221
169,self,16,65,0,5.711
169,self,17,70,0,2.31
169,self,18,55,0,3.578
169,self,19,65,0,1.618
169,self,20,85,1,2.145
170,self,1,90,1,3.16
170,self,2,65,1,3.693
170,self,3,80,1,3.441
170,self,4,50,0,3.453
170,self,5,60,1,4.47
170,self,6,75,1,3.191
170,self,7,90,1,6.35
170,self,8,50,0,5.141
170,self,9,55,1,4.915
170,self,10,60,1,4.46
170,self,11,75,1,4.166
170,self,12,70,1,3.51
170,self,13,95,1,3.075
170,self,14,80,1,13.803
170,self,15,70,1,4.851
170,self,16,65,1,3.729
170,self,17,55,1,4.393
170,self,18,85,1,2.186
170,self,19,85,1,3.187
170,self,20,95,1,4.342
171,self,1,90,1,3.172
171,self,2,70,1,2.99
171,self,3,65,0,2.739
171,self,4,85,1,2.243
171,self,5,80,0,1.956
171,self,6,65,0,2.334
171,self,7,80,0,1.731
171,self,8,50,0,1.851
171,self,9,90,1,2.051
171,self,10,70,0,3.055
171,self,11,55,0,1.96
171,self,12,95,1,2.551
171,self,13,60,0,2.296
171,self,14,85,1,1.686
171,self,15,75,0,2.383
171,self,16,55,0,1.828
171,self,17,75,0,1.894
171,self,18,50,0,2.909
171,self,19,95,1,2.293
171,self,20,60,0,2.399
172,self,1,90,0,5.256
172,self,2,50,0,3.071
172,self,3,85,0,2.309
172,self,4,55,0,2.312
172,self,5,60,0,2.407
172,self,6,80,0,2.149
172,self,7,95,0,2.243
172,self,8,70,0,2.14
172,self,9,55,0,1.919
172,self,10,50,0,2.232
172,self,11,85,0,2.229
172,self,12,90,0,1.969
172,self,13,75,0,2.048
172,self,14,65,0,2.014
172,self,15,95,0,2.954
172,self,16,65,0,2.003
172,self,17,75,0,2.079
172,self,18,60,0,2.823
172,self,19,70,0,2.103
172,self,20,80,0,1.946
173,self,1,65,0,5.492
173,self,2,80,1,3.166
173,self,3,50,0,1.931
173,self,4,60,0,1.639
173,self,5,80,1,1.9
173,self,6,95,1,1.62
173,self,7,85,1,1.795
173,self,8,90,1,1.851
173,self,9,75,1,1.549
173,self,10,85,1,1.465
173,self,11,50,0,1.515
173,self,12,65,0,1.602
173,self,13,95,1,1.457
173,self,14,55,0,2.128
173,self,15,60,0,1.725
173,self,16,90,1,2.306
173,self,17,70,0,1.798
173,self,18,75,1,4.131
173,self,19,55,0,1.553
173,self,20,70,0,1.536
174,self,1,65,0,2.52
174,self,2,90,0,2.538
174,self,3,85,0,2.143
174,self,4,75,0,2.326
174,self,5,95,1,2.384
174,self,6,75,0,2.367
174,self,7,80,0,2.033
174,self,8,60,0,1.863
174,self,9,70,0,1.786
174,self,10,55,0,2.096
174,self,11,50,0,2.121
174,self,12,65,0,1.774
174,self,13,55,0,1.965
174,self,14,60,0,2.053
174,self,15,90,0,1.995
174,self,16,85,0,1.532
174,self,17,95,1,3.322
174,self,18,70,0,1.699
174,self,19,50,0,2.243
174,self,20,80,0,1.926
176,self,1,90,0,5.59
176,self,2,70,0,2.8
176,self,3,85,0,3.975
176,self,4,85,0,2.806
176,self,5,55,0,2.422
176,self,6,50,0,2.355
176,self,7,50,0,2.279
176,self,8,75,0,3.791
176,self,9,70,0,2.379
176,self,10,75,0,2.21
176,self,11,55,0,1.794
176,self,12,65,0,1.88
176,self,13,90,0,2.151
176,self,14,60,0,1.643
176,self,15,95,1,3.854
176,self,16,80,1,2.067
176,self,17,65,0,1.649
176,self,18,60,0,1.538
176,self,19,80,1,1.671
176,self,20,95,1,2.598
177,self,1,70,0,3.764
177,self,2,65,0,3.216
177,self,3,90,0,2.239
177,self,4,95,0,2.224
177,self,5,80,0,3.902
177,self,6,80,0,3.047
177,self,7,50,0,1.709
177,self,8,95,0,2.176
177,self,9,65,0,2.449
177,self,10,55,0,1.992
177,self,11,85,0,2.316
177,self,12,85,0,1.733
177,self,13,60,0,1.723
177,self,14,75,0,1.729
177,self,15,50,0,10.821
177,self,16,60,0,1.676
177,self,17,55,0,2.065
177,self,18,75,0,3.424
177,self,19,70,0,1.309
177,self,20,90,0,2.021
178,self,1,50,0,2.612
178,self,2,75,0,1.765
178,self,3,65,0,1.868
178,self,4,60,0,1.82
178,self,5,85,0,5.077
178,self,6,70,0,1.648
178,self,7,90,0,2.038
178,self,8,55,0,2.097
178,self,9,60,0,1.823
178,self,10,75,0,1.524
178,self,11,95,1,1.675
178,self,12,95,1,2.307
178,self,13,70,0,1.556
178,self,14,80,0,3.018
178,self,15,65,0,1.487
178,self,16,55,0,1.385
178,self,17,90,0,1.597
178,self,18,50,0,1.457
178,self,19,85,0,1.812
178,self,20,80,0,1.086
179,self,1,65,0,3.781
179,self,2,90,1,2.402
179,self,3,95,1,1.523
179,self,4,70,0,3.1
179,self,5,85,1,2.202
179,self,6,50,0,1.858
179,self,7,75,1,2.389
179,self,8,50,0,1.593
179,self,9,65,0,1.547
179,self,10,60,0,2.153
179,self,11,85,1,1.309
179,self,12,80,1,1.53
179,self,13,70,0,1.403
179,self,14,55,0,2.192
179,self,15,95,1,10.559
179,self,16,75,1,2.891
179,self,17,80,1,1.825
179,self,18,60,0,1.811
179,self,19,55,0,3.582
179,self,20,90,1,1.166
180,self,1,85,0,4.515
180,self,2,65,0,5.266
180,self,3,75,0,3.823
180,self,4,50,0,6.238
180,self,5,70,0,3.518
180,self,6,60,0,4.482
180,self,7,70,0,4.361
180,self,8,90,0,4.268
180,self,9,55,0,4.327
180,self,10,80,0,3.564
180,self,11,80,0,3.668
180,self,12,50,0,4.55
180,self,13,85,0,3.292
180,self,14,60,0,4.017
180,self,15,95,0,4.77
180,self,16,90,0,3.993
180,self,17,95,0,3.222
180,self,18,75,0,3.792
180,self,19,55,0,3.832
180,self,20,65,0,3.918
181,self,1,90,1,3.839
181,self,2,55,0,2.452
181,self,3,65,0,1.959
181,self,4,90,1,1.552
181,self,5,50,0,6.542
181,self,6,75,0,2.819
181,self,7,85,1,1.868
181,self,8,85,1,2.1
181,self,9,70,0,2.99
181,self,10,60,0,2.138
181,self,11,70,0,3.04
181,self,12,95,1,3.105
181,self,13,80,1,1.959
181,self,14,80,1,3.608
181,self,15,95,1,4.619
181,self,16,50,0,14.185
181,self,17,75,0,4.281
181,self,18,55,0,1.984
181,self,19,60,0,2.692
181,self,20,65,0,2.151
182,self,1,85,0,3.922
182,self,2,65,0,3.353
182,self,3,60,0,1.987
182,self,4,60,0,2.277
182,self,5,85,0,2.133
182,self,6,55,0,2.785
182,self,7,75,0,2.035
182,self,8,65,0,3.026
182,self,9,80,0,2.546
182,self,10,95,1,3.893
182,self,11,50,0,2.436
182,self,12,50,0,2.488
182,self,13,55,0,2.657
182,self,14,70,0,2.316
182,self,15,70,0,2.148
182,self,16,95,1,3.08
182,self,17,80,0,2.964
182,self,18,90,1,2.937
182,self,19,75,1,2.109
182,self,20,90,0,2.681
183,self,1,90,1,4.768
183,self,2,55,0,4.511
183,self,3,65,1,7.866
183,self,4,85,1,4.291
183,self,5,85,1,3.291
183,self,6,75,1,3.867
183,self,7,65,0,3.846
183,self,8,95,1,6.154
183,self,9,60,0,4.01
183,self,10,55,0,4.088
183,self,11,80,1,4.833
183,self,12,90,1,7.001
183,self,13,70,1,4.436
183,self,14,50,0,2.615
183,self,15,95,1,3.633
183,self,16,75,1,3.191
183,self,17,50,0,2.274
183,self,18,70,0,5.257
183,self,19,60,0,5.109
183,self,20,80,1,5.46
184,self,1,50,0,4.843
184,self,2,60,0,3.651
184,self,3,70,1,5.948
184,self,4,85,1,2.41
184,self,5,60,0,2.241
184,self,6,95,1,2.762
184,self,7,55,0,2.576
184,self,8,75,1,1.903
184,self,9,75,1,2.568
184,self,10,65,0,2.654
184,self,11,50,0,2.451
184,self,12,90,1,2.235
184,self,13,85,1,4.969
184,self,14,95,1,1.658
184,self,15,55,0,2.178
184,self,16,80,1,1.894
184,self,17,80,1,2.731
184,self,18,90,1,2.652
184,self,19,70,1,2.162
184,self,20,65,0,2.01
185,self,1,95,1,3.143
185,self,2,85,0,2.247
185,self,3,75,0,2.599
185,self,4,90,1,5.437
185,self,5,70,0,1.891
185,self,6,90,1,1.983
185,self,7,95,1,1.91
185,self,8,60,0,2.225
185,self,9,70,0,2.764
185,self,10,85,0,2.268
185,self,11,60,0,1.816
185,self,12,80,0,2.689
185,self,13,50,0,2.08
185,self,14,80,0,1.778
185,self,15,65,0,1.439
185,self,16,50,0,1.793
185,self,17,75,0,1.826
185,self,18,65,0,2.317
185,self,19,55,0,1.832
185,self,20,55,0,2.073
186,self,1,95,1,6.163
186,self,2,60,0,3.064
186,self,3,75,0,4.768
186,self,4,70,0,3.392
186,self,5,80,1,3.032
186,self,6,70,0,3.493
186,self,7,65,0,3.454
186,self,8,95,1,3.344
186,self,9,90,1,3.301
186,self,10,85,1,3.223
186,self,11,85,1,3.248
186,self,12,90,1,2.68
186,self,13,65,0,2.417
186,self,14,50,0,2.951
186,self,15,80,1,3.116
186,self,16,55,0,3.356
186,self,17,60,0,2.385
186,self,18,55,0,3.907
186,self,19,50,0,3.048
186,self,20,75,0,2.326
187,self,1,95,1,4.625
187,self,2,75,1,5.33
187,self,3,55,0,3.333
187,self,4,50,0,2.731
187,self,5,75,1,3.467
187,self,6,90,1,2.099
187,self,7,60,0,2.636
187,self,8,80,1,2.5
187,self,9,65,0,2.919
187,self,10,60,0,2.546
187,self,11,80,1,3.161
187,self,12,50,0,2.503
187,self,13,95,1,3.44
187,self,14,85,1,2.844
187,self,15,70,0,3.161
187,self,16,85,1,2.126
187,self,17,65,0,2.48
187,self,18,70,0,2.202
187,self,19,55,0,2.976
187,self,20,90,1,3.525
188,self,1,90,1,8.941
188,self,2,85,1,3.662
188,self,3,50,0,3.935
188,self,4,95,1,5.382
188,self,5,55,0,4.162
188,self,6,85,1,3.769
188,self,7,70,1,5.163
188,self,8,55,0,3.42
188,self,9,90,1,3.784
188,self,10,50,0,2.964
188,self,11,95,1,3.598
188,self,12,80,1,3.389
188,self,13,60,0,2.42
188,self,14,65,0,2.575
188,self,15,70,0,5.456
188,self,16,80,1,3.203
188,self,17,65,0,13.255
188,self,18,75,1,3.557
188,self,19,75,1,2.698
188,self,20,60,0,3.257
189,self,1,50,0,21.227
189,self,2,90,1,8.891
189,self,3,65,0,4.008
189,self,4,90,1,4.862
189,self,5,65,0,4.346
189,self,6,80,1,5.219
189,self,7,80,1,5.682
189,self,8,75,1,4.475
189,self,9,70,1,4.985
189,self,10,95,1,6.194
189,self,11,75,1,4.34
189,self,12,50,0,4.053
189,self,13,55,0,5.112
189,self,14,95,1,4.959
189,self,15,60,1,4.269
189,self,16,60,1,7.458
189,self,17,55,0,7.171
189,self,18,70,1,8.076
189,self,19,85,1,9.13
189,self,20,85,1,6.004
190,self,1,75,1,3.867
190,self,2,65,0,3.967
190,self,3,95,0,2.943
190,self,4,60,0,4.972
190,self,5,70,0,4.157
190,self,6,75,0,4.7
190,self,7,90,1,3.255
190,self,8,65,0,3.719
190,self,9,80,1,3.174
190,self,10,85,1,3.46
190,self,11,85,1,3.014
190,self,12,50,0,4.298
190,self,13,90,1,4.835
190,self,14,80,1,4.352
190,self,15,55,0,2.784
190,self,16,95,1,2.82
190,self,17,55,0,3.446
190,self,18,50,0,4.457
190,self,19,60,0,3.058
190,self,20,70,0,3.332
191,self,1,55,0,7.922
191,self,2,50,0,9.33
191,self,3,95,1,4.905
191,self,4,80,1,2.82
191,self,5,75,1,2.55
191,self,6,85,1,97.975
191,self,7,65,0,415.083
191,self,8,70,1,2.201
191,self,9,85,1,2.905
191,self,10,65,0,12.041
191,self,11,60,0,2.579
191,self,12,75,1,1.632
191,self,13,70,1,3.047
191,self,14,50,0,2.452
191,self,15,90,1,4.761
191,self,16,90,1,2.198
191,self,17,95,1,1.697
191,self,18,60,0,2.013
191,self,19,55,0,2.109
191,self,20,80,1,3.173
192,self,1,85,1,8.899
192,self,2,55,0,6.002
192,self,3,60,0,3.962
192,self,4,80,1,3.291
192,self,5,65,1,3.601
192,self,6,95,1,4.738
192,self,7,75,1,6.98
192,self,8,55,0,5.792
192,self,9,90,1,3.14
192,self,10,70,1,4.444
192,self,11,85,1,2.962
192,self,12,50,0,3.909
192,self,13,90,1,4.722
192,self,14,75,1,2.753
192,self,15,95,1,4.68
192,self,16,65,1,5.967
192,self,17,50,0,2.562
192,self,18,60,0,3.284
192,self,19,80,1,4.448
192,self,20,70,1,3.078
193,self,1,50,0,6.741
193,self,2,80,0,5.22
193,self,3,75,0,5.278
193,self,4,70,0,5.275
193,self,5,55,0,5.97
193,self,6,70,0,4.193
193,self,7,95,0,4.623
193,self,8,60,0,5.282
193,self,9,60,0,5.221
193,self,10,75,0,3.942
193,self,11,65,0,4.721
193,self,12,95,0,4.405
193,self,13,85,0,4.764
193,self,14,90,0,4.808
193,self,15,65,0,4.743
193,self,16,50,0,5.09
193,self,17,85,0,4.708
193,self,18,55,0,5.306
193,self,19,80,0,4.114
193,self,20,90,0,4.577
194,self,1,60,0,7.653
194,self,2,80,1,4.6
194,self,3,65,0,5.282
194,self,4,50,0,4.795
194,self,5,55,0,14.511
194,self,6,90,1,7.327
194,self,7,50,0,4.735
194,self,8,70,0,4.798
194,self,9,65,0,8.282
194,self,10,90,1,7.367
194,self,11,55,0,5.477
194,self,12,70,0,4.62
194,self,13,75,0,4.526
194,self,14,60,0,4.764
194,self,15,80,1,5.32
194,self,16,95,1,4.332
194,self,17,95,1,8.65
194,self,18,75,0,5.129
194,self,19,85,1,5.301
194,self,20,85,1,4.66
195,self,1,90,0,4.913
195,self,2,90,0,2.74
195,self,3,70,0,4.832
195,self,4,55,0,2.532
195,self,5,55,0,3.437
195,self,6,60,0,2.941
195,self,7,85,0,3.437
195,self,8,95,1,3.871
195,self,9,50,0,2.287
195,self,10,80,0,6.779
195,self,11,65,0,2.442
195,self,12,95,1,2.818
195,self,13,85,0,4.843
195,self,14,70,0,2.88
195,self,15,50,0,2.967
195,self,16,80,0,2.456
195,self,17,75,0,2.173
195,self,18,75,0,2.432
195,self,19,65,0,2.761
195,self,20,60,0,2.357
196,self,1,50,0,5.791
196,self,2,95,1,4.772
196,self,3,90,0,2.883
196,self,4,75,0,3.273
196,self,5,55,0,2.99
196,self,6,85,0,2.774
196,self,7,60,0,2.157
196,self,8,80,0,2.346
196,self,9,70,0,3.014
196,self,10,90,0,1.956
196,self,11,70,0,2.453
196,self,12,55,0,8.69
196,self,13,85,0,7.868
196,self,14,65,0,2.762
196,self,15,50,0,2.844
196,self,16,80,0,5.201
196,self,17,60,0,2.724
196,self,18,95,1,2.576
196,self,19,65,0,2.945
196,self,20,75,0,2.055
197,self,1,70,0,3.746
197,self,2,85,0,6.075
197,self,3,95,0,3.981
197,self,4,95,0,5.124
197,self,5,75,0,4.918
197,self,6,60,0,5.356
197,self,7,80,0,3.59
197,self,8,50,0,4.767
197,self,9,80,0,8.797
197,self,10,60,0,2.912
197,self,11,90,0,3.802
197,self,12,90,0,4.376
197,self,13,70,0,2.985
197,self,14,55,0,3.39
197,self,15,50,0,3.412
197,self,16,65,0,2.786
197,self,17,85,0,6.916
197,self,18,55,0,2.322
197,self,19,65,0,5.153
197,self,20,75,0,8.399
198,self,1,55,0,1.827
198,self,2,75,0,1.869
198,self,3,55,0,2.257
198,self,4,70,0,1.391
198,self,5,90,0,2.801
198,self,6,90,0,1.79
198,self,7,95,0,1.31
198,self,8,50,0,1.287
198,self,9,65,0,1.346
198,self,10,80,0,1.629
198,self,11,85,0,1.656
198,self,12,70,0,1.587
198,self,13,80,0,1.087
198,self,14,60,0,1.19
198,self,15,50,0,1.65
198,self,16,65,0,1.423
198,self,17,60,0,1.479
198,self,18,95,0,1.206
198,self,19,75,0,1.544
198,self,20,85,0,1.524
199,self,1,55,0,9.225
199,self,2,95,1,7.35
199,self,3,85,1,9.802
199,self,4,70,0,7.671
199,self,5,90,1,8.909
199,self,6,75,0,11.182
199,self,7,75,1,4.32
199,self,8,60,0,39.454
199,self,9,70,0,11.113
199,self,10,85,1,15.154
199,self,11,80,0,5.966
199,self,12,55,0,11.717
199,self,13,60,0,5.916
199,self,14,80,1,6.687
199,self,15,95,1,7.259
199,self,16,65,0,8.135
199,self,17,65,0,7.069
199,self,18,50,0,5.925
199,self,19,90,1,6.606
199,self,20,50,0,4.658
200,self,1,55,0,3.358
200,self,2,55,0,3.606
200,self,3,60,0,2.643
200,self,4,85,0,2.212
200,self,5,70,0,2.393
200,self,6,65,0,2.843
200,self,7,80,0,2.398
200,self,8,50,0,3.626
200,self,9,65,0,2.95
200,self,10,90,0,2.844
200,self,11,95,1,12.335
200,self,12,85,0,2.405
200,self,13,75,0,2.386
200,self,14,75,0,2.575
200,self,15,70,0,2.488
200,self,16,95,1,5.086
200,self,17,60,0,1.931
200,self,18,90,0,1.787
200,self,19,80,0,2.962
200,self,20,50,0,3.241
201,self,1,80,0,4.948
201,self,2,65,0,3.654
201,self,3,75,0,2.969
201,self,4,65,0,2.136
201,self,5,50,0,3.667
201,self,6,95,0,10.273
201,self,7,55,0,11.146
201,self,8,85,0,2.156
201,self,9,50,0,2.878
201,self,10,70,0,2.298
201,self,11,75,0,2.928
201,self,12,90,0,1.932
201,self,13,70,0,2.397
201,self,14,60,0,2.036
201,self,15,80,0,3.124
201,self,16,55,0,2.623
201,self,17,85,0,2.799
201,self,18,60,0,2.241
201,self,19,95,0,2.771
201,self,20,90,0,1.933
202,other,1,85,0,10.507
202,other,2,60,0,2.72
202,other,3,55,0,2.936
202,other,4,95,1,5.428
202,other,5,75,0,2.755
202,other,6,75,0,2.886
202,other,7,50,0,3.305
202,other,8,50,0,2.445
202,other,9,70,0,2.994
202,other,10,80,0,2.302
202,other,11,85,0,2.545
202,other,12,60,0,2.005
202,other,13,95,1,2.481
202,other,14,70,0,3.439
202,other,15,90,1,4.456
202,other,16,65,0,3.359
202,other,17,55,0,3.206
202,other,18,80,0,6.763
202,other,19,65,0,1.88
202,other,20,90,1,2.644
203,other,1,90,0,4.551
203,other,2,55,0,3.206
203,other,3,65,0,3.044
203,other,4,55,0,4.464
203,other,5,50,0,3.208
203,other,6,50,0,2.835
203,other,7,80,0,2.897
203,other,8,70,0,2.087
203,other,9,95,0,3.041
203,other,10,90,0,2.247
203,other,11,85,0,1.989
203,other,12,85,0,3.2
203,other,13,75,0,2.825
203,other,14,65,0,2.629
203,other,15,60,0,2.29
203,other,16,60,0,3.04
203,other,17,80,0,2.275
203,other,18,75,0,2.192
203,other,19,70,0,2.638
203,other,20,95,0,1.982
204,other,1,50,0,2.189
204,other,2,90,0,3.947
204,other,3,55,0,1.698
204,other,4,65,1,2.299
204,other,5,75,0,2.145
204,other,6,85,0,3.645
204,other,7,85,0,3.011
204,other,8,70,0,1.983
204,other,9,50,0,3.528
204,other,10,55,0,2.879
204,other,11,95,0,2.762
204,other,12,95,0,2.075
204,other,13,60,1,2.785
204,other,14,65,0,2.147
204,other,15,80,1,3.22
204,other,16,70,0,1.944
204,other,17,90,1,2.467
204,other,18,75,1,3.162
204,other,19,80,1,4.062
204,other,20,60,0,2.348
205,other,1,65,0,6.963
205,other,2,65,0,3.134
205,other,3,75,0,2.804
205,other,4,55,0,2.939
205,other,5,95,1,1.706
205,other,6,50,0,2.649
205,other,7,80,0,3.646
205,other,8,55,0,1.905
205,other,9,70,0,1.956
205,other,10,50,0,1.96
205,other,11,60,0,2.134
205,other,12,80,0,1.979
205,other,13,60,0,2.205
205,other,14,85,0,3.818
205,other,15,95,1,2.663
205,other,16,75,0,2.771
205,other,17,85,0,1.491
205,other,18,90,0,2.14
205,other,19,70,0,2.4
205,other,20,90,0,1.799
206,other,1,80,0,5.598
206,other,2,60,0,3.52
206,other,3,75,1,3.968
206,other,4,85,0,4.181
206,other,5,85,0,2.714
206,other,6,55,0,4.06
206,other,7,95,1,3.51
206,other,8,50,0,2.335
206,other,9,75,0,2.71
206,other,10,70,0,2.42
206,other,11,65,0,2.363
206,other,12,80,1,2.547
206,other,13,60,0,3.304
206,other,14,70,0,2.838
206,other,15,90,1,2.255
206,other,16,50,0,3.238
206,other,17,95,0,2.555
206,other,18,90,1,8.708
206,other,19,55,0,2.656
206,other,20,65,0,3.322
207,other,1,80,0,1.862
207,other,2,50,0,2.319
207,other,3,85,0,2.665
207,other,4,85,0,1.659
207,other,5,70,0,2.211
207,other,6,90,0,1.698
207,other,7,65,0,3.015
207,other,8,90,0,1.75
207,other,9,65,0,2.167
207,other,10,55,0,1.447
207,other,11,70,0,2.108
207,other,12,60,0,2.033
207,other,13,95,0,1.871
207,other,14,75,0,2.141
207,other,15,80,0,1.67
207,other,16,75,0,2.094
207,other,17,55,0,1.941
207,other,18,60,0,2.021
207,other,19,50,0,1.669
207,other,20,95,0,1.838
208,other,1,70,0,3.442
208,other,2,55,0,3.599
208,other,3,60,0,3.248
208,other,4,80,0,3.843
208,other,5,75,0,2.884
208,other,6,55,0,5.885
208,other,7,90,0,3.787
208,other,8,80,0,3.166
208,other,9,50,0,4.6
208,other,10,85,0,3.791
208,other,11,70,0,2.926
208,other,12,95,1,3.7
208,other,13,75,0,3.061
208,other,14,95,1,2.775
208,other,15,65,0,3.279
208,other,16,85,0,3.389
208,other,17,65,0,3.801
208,other,18,90,1,4.154
208,other,19,60,0,3.165
208,other,20,50,0,3.005
209,other,1,65,0,5.319
209,other,2,70,0,3.842
209,other,3,50,0,2.238
209,other,4,75,0,3.93
209,other,5,65,0,3.169
209,other,6,55,0,4.235
