,sub,trial,inv,mult,ret
5448,69,9,6,2,3
5449,69,10,5,2,3
5450,69,11,2,4,3
5451,69,12,4,6,10
5452,69,13,1,4,1
5453,69,14,5,6,12
5454,69,15,6,4,8
5455,69,16,3,2,2
5456,69,17,5,6,14
5457,69,18,5,2,3
5458,69,19,1,6,1
5459,69,20,9,2,12
5460,69,21,6,4,14
5461,69,22,0,4,0
5462,69,23,4,4,4
5463,69,24,6,4,11
5464,69,25,10,4,25
5465,69,26,5,4,7
5466,69,27,4,4,5
5467,69,28,9,4,24
5468,69,29,10,4,24
5469,69,30,3,4,4
5470,69,31,10,2,13
5471,69,32,10,4,24
5472,69,33,8,2,7
5473,69,34,4,2,3
5474,69,35,5,2,4
5475,69,36,0,2,0
5476,69,37,10,4,24
5477,69,38,9,4,19
5478,69,39,0,6,0
5479,69,40,6,4,10
5480,69,41,9,6,31
5481,69,42,6,2,4
5482,69,43,8,4,15
5483,69,44,0,4,0
5484,69,45,2,4,2
5485,69,46,4,4,6
5486,69,47,1,4,1
5487,69,48,7,2,5
5488,69,49,3,6,6
5489,69,50,5,6,15
5490,69,51,7,4,16
5491,69,52,10,6,37
5492,69,53,5,4,9
5493,69,54,3,2,1
5494,69,55,3,4,2
5495,69,56,4,6,10
5496,69,57,3,6,5
5497,69,58,2,6,4
5498,69,59,5,4,8
5499,69,60,1,2,1
5500,69,61,5,4,8
5501,69,62,8,6,28
5502,69,63,10,6,34
5503,69,64,6,2,5
5504,69,65,6,6,22
5505,69,66,5,4,8
5506,69,67,4,2,2
5507,69,68,2,4,2
5508,69,69,5,2,5
5509,69,70,4,4,5
5510,69,71,3,4,2
5511,69,72,8,4,18
5512,69,73,4,6,13
5513,69,74,3,4,3
5514,69,75,2,2,1
5515,69,76,2,4,1
5516,69,77,8,4,18
5517,69,78,5,6,16
5518,69,79,9,4,22
5519,69,80,5,4,10
5520,70,1,3,4,4
5521,70,2,3,4,4
5522,70,3,2,2,0
5523,70,4,4,2,2
5524,70,5,6,2,3
5525,70,6,4,6,6
5526,70,7,10,4,15
5527,70,8,3,2,0
5528,70,9,5,4,7
5529,70,10,5,6,7
5530,70,11,7,6,10
5531,70,12,3,6,5
5532,70,13,8,4,12
5533,70,14,10,6,15
5534,70,15,9,6,13
5535,70,16,10,2,5
5536,70,17,10,6,15
5537,70,18,6,4,9
5538,70,19,9,4,12
5539,70,20,4,4,5
5540,70,21,6,4,8
5541,70,22,5,4,7
5542,70,23,10,4,15
5543,70,24,6,4,8
5544,70,25,3,6,4
5545,70,26,5,4,7
5546,70,27,10,2,5
5547,70,28,5,4,7
5548,70,29,9,2,7
5549,70,30,7,2,4
5550,70,31,1,4,0
5551,70,32,10,4,15
5552,70,33,0,4,0
5553,70,34,9,4,14
5554,70,35,2,2,0
5555,70,36,4,2,2
5556,70,37,1,2,0
5557,70,38,10,4,15
5558,70,39,6,6,9
5559,70,40,1,6,0
5560,70,41,0,6,0
5561,70,42,3,4,4
5562,70,43,6,2,3
5563,70,44,2,4,2
5564,70,45,0,2,0
5565,70,46,5,6,7
5566,70,47,5,6,6
5567,70,48,4,4,3
5568,70,49,4,6,6
5569,70,50,8,4,11
5570,70,51,5,2,2
5571,70,52,5,4,6
5572,70,53,5,4,5
5573,70,54,7,4,10
5574,70,55,6,6,9
5575,70,56,8,2,4
5576,70,57,2,4,0
5577,70,58,5,2,2
5578,70,59,3,4,4
5579,70,60,2,4,0
5580,70,61,10,6,15
5581,70,62,4,4,6
5582,70,63,0,4,0
5583,70,64,7,4,10
5584,70,65,2,4,0
5585,70,66,9,4,14
5586,70,67,5,2,3
5587,70,68,8,4,12
5588,70,69,4,6,6
5589,70,70,8,6,12
5590,70,71,5,4,7
5591,70,72,1,4,0
5592,70,73,5,4,7
5593,70,74,6,4,8
5594,70,75,2,6,1
5595,70,76,5,2,2
5596,70,77,6,2,3
5597,70,78,3,2,0
5598,70,79,5,6,7
5599,70,80,4,4,6
5600,71,1,1,4,1
5601,71,2,7,4,10
5602,71,3,6,6,17
5603,71,4,1,4,1
5604,71,5,8,4,11
5605,71,6,9,2,4
5606,71,7,6,2,3
5607,71,8,4,4,6
5608,71,9,4,4,6
5609,71,10,2,4,1
5610,71,11,5,4,7
5611,71,12,4,2,2
5612,71,13,2,4,1
5613,71,14,5,6,11
5614,71,15,5,4,7
5615,71,16,1,6,0
5616,71,17,7,2,4
5617,71,18,5,2,2
5618,71,19,10,2,7
5619,71,20,3,6,6
5620,71,21,7,4,12
5621,71,22,9,4,15
5622,71,23,3,2,1
5623,71,24,5,4,7
5624,71,25,5,2,2
5625,71,26,6,4,13
5626,71,27,8,4,12
5627,71,28,5,6,12
5628,71,29,0,2,0
5629,71,30,4,2,1
5630,71,31,5,4,7
5631,71,32,10,4,21
5632,71,33,3,4,3
5633,71,34,6,2,4
5634,71,35,6,6,19
5635,71,36,1,2,0
5636,71,37,5,4,7
5637,71,38,0,4,0
5638,71,39,8,2,6
5639,71,40,4,4,5
5640,71,41,8,4,16
5641,71,42,2,2,0
5642,71,43,3,4,2
5643,71,44,10,4,19
5644,71,45,4,6,9
5645,71,46,3,4,2
5646,71,47,9,6,25
5647,71,48,8,6,22
5648,71,49,6,4,9
5649,71,50,5,4,7
5650,71,51,5,6,12
5651,71,52,0,4,0
5652,71,53,9,4,17
5653,71,54,10,6,30
5654,71,55,5,6,12
5655,71,56,6,4,9
5656,71,57,10,6,29
5657,71,58,5,4,7
5658,71,59,2,2,0
5659,71,60,3,6,4
5660,71,61,2,6,1
5661,71,62,5,2,2
5662,71,63,5,2,2
5663,71,64,4,6,8
5664,71,65,4,4,4
5665,71,66,6,4,9
5666,71,67,3,4,2
5667,71,68,6,2,3
5668,71,69,5,4,7
5669,71,70,10,6,29
5670,71,71,10,2,10
5671,71,72,4,6,8
5672,71,73,2,4,0
5673,71,74,0,6,0
5674,71,75,10,4,20
5675,71,76,9,4,12
5676,71,77,2,4,0
5677,71,78,10,4,20
5678,71,79,7,6,15
5679,71,80,3,2,0
5680,72,1,4,2,1
5681,72,2,8,2,1
5682,72,3,5,6,3
5683,72,4,6,2,1
5684,72,5,3,4,1
5685,72,6,10,6,5
5686,72,7,6,6,3
5687,72,8,10,4,4
5688,72,9,2,4,0
5689,72,10,2,2,0
5690,72,11,5,4,2
5691,72,12,6,4,2
5692,72,13,6,4,2
5693,72,14,7,4,3
5694,72,15,2,4,0
5695,72,16,5,2,1
5696,72,17,4,4,2
5697,72,18,3,4,1
5698,72,19,5,4,2
5699,72,20,10,6,40
5700,72,21,4,4,1
5701,72,22,3,6,2
5702,72,23,10,6,6
5703,72,24,6,2,1
5704,72,25,4,2,1
5705,72,26,5,4,2
5706,72,27,10,4,4
5707,72,28,1,6,0
5708,72,29,5,6,3
5709,72,30,1,2,0
5710,72,31,10,2,20
5711,72,32,5,4,2
5712,72,33,9,4,4
5713,72,34,9,4,4
5714,72,35,8,4,6
5715,72,36,5,4,2
5716,72,37,8,4,3
5717,72,38,8,6,5
5718,72,39,7,4,3
5719,72,40,5,6,3
5720,72,41,9,6,5
5721,72,42,3,2,1
5722,72,43,3,6,2
5723,72,44,6,4,2
5724,72,45,4,6,2
5725,72,46,5,2,1
5726,72,47,0,4,0
5727,72,48,3,2,1
5728,72,49,4,6,1
5729,72,50,10,4,4
5730,72,51,8,4,3
5731,72,52,1,4,0
5732,72,53,6,2,1
5733,72,54,7,2,1
5734,72,55,4,4,2
5735,72,56,0,6,0
5736,72,57,5,6,3
5737,72,58,5,4,11
5738,72,59,6,6,8
5739,72,60,2,4,0
5740,72,61,9,4,4
5741,72,62,1,4,0
5742,72,63,2,2,2
5743,72,64,3,4,1
5744,72,65,10,2,2
5745,72,66,0,4,0
5746,72,67,6,4,2
5747,72,68,5,4,2
5748,72,69,4,6,2
5749,72,70,5,4,2
5750,72,71,5,2,2
5751,72,72,5,2,2
5752,72,73,7,6,4
5753,72,74,2,6,1
5754,72,75,3,4,1
5755,72,76,9,2,2
5756,72,77,4,4,2
5757,72,78,0,2,0
5758,72,79,10,4,4
5759,72,80,2,4,0
5760,73,1,5,4,3
5761,73,2,5,2,2
5762,73,3,6,4,5
5763,73,4,7,4,8
5764,73,5,3,6,2
5765,73,6,10,4,12
5766,73,7,3,6,5
5767,73,8,4,4,4
5768,73,9,6,4,4
5769,73,10,4,4,5
5770,73,11,2,6,3
5771,73,12,4,4,4
5772,73,13,5,4,4
5773,73,14,3,4,1
5774,73,15,9,2,5
5775,73,16,9,4,7
5776,73,17,8,4,7
5777,73,18,10,6,10
5778,73,19,5,2,2
5779,73,20,6,6,3
5780,73,21,3,4,0
5781,73,22,5,2,2
5782,73,23,5,6,2
5783,73,24,5,2,1
5784,73,25,2,4,0
5785,73,26,1,4,0
5786,73,27,1,2,2
5787,73,28,10,6,1
5788,73,29,8,6,5
5789,73,30,7,4,3
5790,73,31,2,4,0
5791,73,32,6,4,6
5792,73,33,8,2,1
5793,73,34,5,4,1
5794,73,35,3,2,0
5795,73,36,1,6,0
5796,73,37,5,4,2
5797,73,38,2,2,0
5798,73,39,4,2,1
5799,73,40,6,2,1
5800,73,41,7,2,2
5801,73,42,9,4,5
5802,73,43,4,4,1
5803,73,44,5,4,2
5804,73,45,9,6,4
5805,73,46,0,2,0
5806,73,47,7,6,4
5807,73,48,4,6,4
5808,73,49,10,6,10
5809,73,50,5,6,6
5810,73,51,2,4,0
5811,73,52,3,4,1
5812,73,53,5,6,8
5813,73,54,0,4,0
5814,73,55,10,4,1
5815,73,56,10,2,2
5816,73,57,8,4,4
5817,73,58,3,4,0
5818,73,59,4,2,1
5819,73,60,0,6,0
5820,73,61,5,4,2
5821,73,62,10,4,1
5822,73,63,10,2,1
5823,73,64,8,4,4
5824,73,65,9,4,1
5825,73,66,5,6,2
5826,73,67,5,4,1
5827,73,68,3,2,2
5828,73,69,2,4,0
5829,73,70,5,4,0
5830,73,71,10,4,10
5831,73,72,4,6,4
5832,73,73,6,6,1
5833,73,74,0,4,0
5834,73,75,6,2,6
5835,73,76,6,4,6
5836,73,77,1,4,4
5837,73,78,2,2,0
5838,73,79,4,6,2
5839,73,80,6,2,6
5840,74,1,4,4,4
5841,74,2,6,6,6
5842,74,3,1,4,1
5843,74,4,4,4,4
5844,74,5,2,4,2
5845,74,6,7,6,7
5846,74,7,6,2,3
5847,74,8,3,4,3
5848,74,9,5,4,5
5849,74,10,5,2,3
5850,74,11,7,4,7
5851,74,12,3,4,3
5852,74,13,10,4,0
5853,74,14,8,4,8
5854,74,15,10,6,0
5855,74,16,2,2,1
5856,74,17,6,4,6
5857,74,18,8,6,8
5858,74,19,8,2,4
5859,74,20,4,6,4
5860,74,21,2,4,2
5861,74,22,5,4,5
5862,74,23,10,6,10
5863,74,24,10,4,10
5864,74,25,9,2,4
5865,74,26,4,6,4
5866,74,27,10,4,10
5867,74,28,9,4,9
5868,74,29,4,4,4
5869,74,30,5,4,5
5870,74,31,6,6,6
5871,74,32,3,4,3
5872,74,33,6,4,6
5873,74,34,10,2,5
5874,74,35,1,2,1
5875,74,36,3,6,3
5876,74,37,5,2,2
5877,74,38,5,4,5
5878,74,39,4,2,2
5879,74,40,4,4,4
5880,74,41,7,4,7
5881,74,42,5,2,2
5882,74,43,6,4,6
5883,74,44,3,6,3
5884,74,45,8,4,8
5885,74,46,6,2,3
5886,74,47,5,4,5
5887,74,48,2,4,2
5888,74,49,0,2,0
5889,74,50,10,2,5
5890,74,51,2,6,2
5891,74,52,3,2,2
5892,74,53,10,6,9
5893,74,54,2,2,1
5894,74,55,5,6,5
5895,74,56,5,4,2
5896,74,57,7,2,3
5897,74,58,8,4,8
5898,74,59,5,6,5
5899,74,60,6,2,3
5900,74,61,9,6,9
5901,74,62,5,6,5
5902,74,63,5,2,3
5903,74,64,9,4,9
5904,74,65,5,4,4
5905,74,66,0,4,0
5906,74,67,6,4,6
5907,74,68,5,4,5
5908,74,69,0,6,0
5909,74,70,10,4,10
5910,74,71,3,4,3
5911,74,72,2,4,2
5912,74,73,4,6,4
5913,74,74,4,2,4
5914,74,75,0,4,0
5915,74,76,9,4,9
5916,74,77,3,2,3
5917,74,78,5,6,5
5918,74,79,1,4,1
5919,74,80,1,6,1
5920,75,1,5,4,6
5921,75,2,7,2,8
5922,75,3,5,4,10
5923,75,4,10,4,15
5924,75,5,5,2,3
5925,75,6,2,4,5
5926,75,7,5,4,5
5927,75,8,10,6,19
5928,75,9,2,4,3
5929,75,10,9,2,13
5930,75,11,0,4,0
5931,75,12,6,4,7
5932,75,13,6,4,7
5933,75,14,2,4,3
5934,75,15,4,4,6
5935,75,16,4,6,8
5936,75,17,3,6,6
5937,75,18,6,2,5
5938,75,19,5,4,10
5939,75,20,3,6,5
5940,75,21,7,4,12
5941,75,22,1,4,0
5942,75,23,5,6,6
5943,75,24,10,2,9
5944,75,25,4,6,9
5945,75,26,5,6,10
5946,75,27,1,4,1
5947,75,28,8,4,16
5948,75,29,6,4,13
5949,75,30,6,6,13
5950,75,31,9,4,16
5951,75,32,1,2,1
5952,75,33,2,2,3
5953,75,34,7,6,23
5954,75,35,4,2,3
5955,75,36,4,4,6
5956,75,37,6,4,13
5957,75,38,10,4,19
5958,75,39,2,6,5
5959,75,40,9,6,27
5960,75,41,4,4,7
5961,75,42,6,6,16
5962,75,43,10,4,13
5963,75,44,7,4,16
5964,75,45,6,2,7
5965,75,46,3,2,4
5966,75,47,8,4,12
5967,75,48,3,2,5
5968,75,49,3,4,8
5969,75,50,4,6,13
5970,75,51,10,6,20
5971,75,52,3,4,4
5972,75,53,5,4,10
5973,75,54,5,6,9
5974,75,55,5,4,8
5975,75,56,0,6,0
5976,75,57,0,2,0
5977,75,58,2,2,1
5978,75,59,0,4,0
5979,75,60,10,2,6
5980,75,61,4,4,5
5981,75,62,8,6,20
5982,75,63,5,4,8
5983,75,64,9,4,17
5984,75,65,10,6,21
5985,75,66,8,4,16
5986,75,67,3,4,4
5987,75,68,5,2,3
5988,75,69,5,4,8
5989,75,70,1,6,0
5990,75,71,4,2,2
5991,75,72,5,6,11
5992,75,73,6,2,6
5993,75,74,9,4,9
5994,75,75,3,4,3
5995,75,76,10,4,18
5996,75,77,5,2,4
5997,75,78,5,2,5
5998,75,79,8,2,8
5999,75,80,2,4,0
6000,76,1,3,2,0
6001,76,2,10,4,20
6002,76,3,5,4,6
6003,76,4,6,6,12
6004,76,5,10,4,20
6005,76,6,6,4,8
6006,76,7,5,4,6
6007,76,8,6,6,11
6008,76,9,2,2,0
6009,76,10,2,6,1
6010,76,11,8,6,22
6011,76,12,1,4,0
6012,76,13,10,4,20
6013,76,14,1,4,0
6014,76,15,6,2,3
6015,76,16,1,2,0
6016,76,17,3,4,1
6017,76,18,3,4,1
6018,76,19,3,2,0
6019,76,20,1,6,0
6020,76,21,4,6,8
6021,76,22,4,2,1
6022,76,23,5,4,6
6023,76,24,9,4,17
6024,76,25,7,6,17
6025,76,26,8,4,14
6026,76,27,4,6,6
6027,76,28,3,6,4
6028,76,29,4,4,4
6029,76,30,2,4,0
6030,76,31,3,4,2
6031,76,32,7,2,4
6032,76,33,10,4,20
6033,76,34,0,4,0
6034,76,35,3,6,4
6035,76,36,2,4,0
6036,76,37,6,4,10
6037,76,38,5,2,3
6038,76,39,2,2,0
6039,76,40,5,4,7
6040,76,41,0,4,0
6041,76,42,4,2,1
6042,76,43,8,2,6
6043,76,44,5,4,7
6044,76,45,9,4,17
6045,76,46,6,4,9
6046,76,47,0,2,0
6047,76,48,2,4,0
6048,76,49,5,4,7
6049,76,50,8,4,15
6050,76,51,5,6,11
6051,76,52,9,2,2
6052,76,53,9,4,15
6053,76,54,5,6,12
6054,76,55,10,6,30
6055,76,56,4,6,8
6056,76,57,5,2,2
6057,76,58,6,2,4
6058,76,59,10,6,30
6059,76,60,4,4,4
6060,76,61,6,4,9
6061,76,62,4,4,4
6062,76,63,10,2,10
6063,76,64,8,4,14
6064,76,65,3,4,1
6065,76,66,7,4,11
6066,76,67,5,6,13
6067,76,68,10,6,30
6068,76,69,5,4,7
6069,76,70,5,2,2
6070,76,71,0,6,0
6071,76,72,7,4,11
6072,76,73,2,4,0
6073,76,74,6,2,3
6074,76,75,10,2,10
6075,76,76,4,4,4
6076,76,77,5,2,2
6077,76,78,5,4,7
6078,76,79,5,6,12
6079,76,80,9,6,25
6080,77,1,4,4,8
6081,77,2,3,4,6
6082,77,3,9,2,8
6083,77,4,9,6,35
6084,77,5,5,4,10
6085,77,6,10,4,20
6086,77,7,5,4,10
6087,77,8,6,4,12
6088,77,9,4,4,8
6089,77,10,6,4,8
6090,77,11,8,4,16
6091,77,12,3,2,2
6092,77,13,3,6,5
6093,77,14,4,4,7
6094,77,15,10,4,19
6095,77,16,2,2,0
6096,77,17,2,2,1
6097,77,18,10,2,10
6098,77,19,5,4,9
6099,77,20,5,4,8
6100,77,21,5,6,12
6101,77,22,6,4,12
6102,77,23,2,4,2
6103,77,24,0,6,0
6104,77,25,10,6,30
6105,77,26,4,4,8
6106,77,27,5,6,12
6107,77,28,6,6,15
6108,77,29,4,2,3
6109,77,30,0,2,0
6110,77,31,5,4,9
6111,77,32,8,2,5
6112,77,33,1,4,0
6113,77,34,7,4,13
6114,77,35,0,4,0
6115,77,36,9,4,18
6116,77,37,7,4,13
6117,77,38,5,6,13
6118,77,39,5,4,10
6119,77,40,1,4,0
6120,77,41,3,6,5
6121,77,42,9,4,18
6122,77,43,5,4,9
6123,77,44,7,6,20
6124,77,45,5,6,15
6125,77,46,7,2,9
6126,77,47,6,2,6
6127,77,48,10,4,18
6128,77,49,5,2,4
6129,77,50,3,4,2
6130,77,51,8,6,21
6131,77,52,3,2,2
6132,77,53,5,4,10
6133,77,54,10,2,10
6134,77,55,2,4,4
6135,77,56,2,6,2
6136,77,57,6,2,6
6137,77,58,1,6,2
6138,77,59,8,4,15
6139,77,60,6,4,12
6140,77,61,10,4,19
6141,77,62,10,6,24
6142,77,63,5,2,4
6143,77,64,0,4,0
6144,77,65,2,4,3
6145,77,66,10,6,25
6146,77,67,1,2,0
6147,77,68,4,6,11
6148,77,69,6,6,16
6149,77,70,3,4,5
6150,77,71,8,4,16
6151,77,72,9,4,16
6152,77,73,6,2,3
6153,77,74,3,4,4
6154,77,75,4,2,2
6155,77,76,2,4,2
6156,77,77,4,6,12
6157,77,78,5,2,5
6158,77,79,4,6,10
6159,77,80,5,2,5
6160,78,1,2,4,3
6161,78,2,1,4,1
6162,78,3,3,2,3
6163,78,4,6,4,12
6164,78,5,5,4,10
6165,78,6,2,2,2
6166,78,7,9,4,19
6167,78,8,5,4,10
6168,78,9,10,6,35
6169,78,10,7,4,17
6170,78,11,4,4,7
6171,78,12,5,4,10
6172,78,13,8,4,20
6173,78,14,4,4,6
6174,78,15,4,4,7
6175,78,16,9,4,23
6176,78,17,4,6,12
6177,78,18,1,4,0
6178,78,19,4,2,4
6179,78,20,3,4,4
6180,78,21,10,4,25
6181,78,22,5,2,6
6182,78,23,6,4,13
6183,78,24,6,4,13
6184,78,25,5,6,14
6185,78,26,7,4,17
6186,78,27,2,4,2
6187,78,28,9,2,13
6188,78,29,5,4,10
6189,78,30,10,6,40
6190,78,31,6,2,8
6191,78,32,0,2,0
6192,78,33,2,4,2
6193,78,34,1,6,2
6194,78,35,5,4,10
6195,78,36,2,4,2
6196,78,37,5,4,10
6197,78,38,5,2,6
6198,78,39,3,4,4
6199,78,40,9,6,34
6200,78,41,0,4,0
6201,78,42,10,4,30
6202,78,43,8,2,12
6203,78,44,3,6,8
6204,78,45,10,4,30
6205,78,46,4,6,10
6206,78,47,3,6,6
6207,78,48,10,2,14
6208,78,49,6,6,20
6209,78,50,4,2,4
6210,78,51,4,6,6
6211,78,52,5,4,10
6212,78,53,3,4,6
6213,78,54,2,6,4
6214,78,55,5,4,10
6215,78,56,5,2,6
6216,78,57,6,4,14
6217,78,58,10,4,30
6218,78,59,7,2,8
6219,78,60,5,6,15
6220,78,61,5,2,6
6221,78,62,7,6,24
6222,78,63,1,2,1
6223,78,64,0,6,0
6224,78,65,6,2,8
6225,78,66,5,6,15
6226,78,67,9,4,28
6227,78,68,3,2,2
6228,78,69,4,4,7
6229,78,70,6,6,20
6230,78,71,5,6,15
6231,78,72,2,2,3
6232,78,73,6,2,7
6233,78,74,8,6,30
6234,78,75,10,6,40
6235,78,76,8,4,18
6236,78,77,3,4,3
6237,78,78,0,4,0
6238,78,79,8,4,20
6239,78,80,10,2,18
6240,79,1,5,2,2
6241,79,2,2,2,1
6242,79,3,2,4,2
6243,79,4,10,6,11
6244,79,5,10,4,11
6245,79,6,8,6,11
6246,79,7,3,4,2
6247,79,8,4,6,2
6248,79,9,4,6,5
6249,79,10,4,2,0
6250,79,11,7,4,5
6251,79,12,0,4,0
6252,79,13,2,4,1
6253,79,14,6,4,4
6254,79,15,10,6,11
6255,79,16,5,2,1
6256,79,17,3,4,2
6257,79,18,5,4,5
6258,79,19,10,2,5
6259,79,20,6,6,4
6260,79,21,3,6,4
6261,79,22,6,2,2
6262,79,23,5,6,5
6263,79,24,4,4,4
6264,79,25,4,2,0
6265,79,26,5,4,3
6266,79,27,2,4,2
6267,79,28,3,4,2
6268,79,29,8,2,3
6269,79,30,6,4,4
6270,79,31,3,4,2
6271,79,32,4,6,5
6272,79,33,3,6,5
6273,79,34,5,6,6
6274,79,35,9,2,2
6275,79,36,5,4,5
6276,79,37,9,4,8
6277,79,38,1,4,0
6278,79,39,5,4,5
6279,79,40,5,6,5
6280,79,41,5,4,5
6281,79,42,5,2,2
6282,79,43,10,4,11
6283,79,44,1,2,0
6284,79,45,6,2,2
6285,79,46,0,2,0
6286,79,47,0,6,0
6287,79,48,6,6,8
6288,79,49,9,4,6
6289,79,50,10,4,12
6290,79,51,2,4,0
6291,79,52,10,6,15
6292,79,53,4,4,2
6293,79,54,8,4,10
6294,79,55,6,4,6
6295,79,56,5,2,0
6296,79,57,2,6,0
6297,79,58,6,4,6
6298,79,59,4,4,3
6299,79,60,1,4,0
6300,79,61,3,2,0
6301,79,62,9,6,14
6302,79,63,5,4,6
6303,79,64,2,2,0
6304,79,65,5,6,7
6305,79,66,1,6,0
6306,79,67,7,6,10
6307,79,68,5,4,5
6308,79,69,0,4,0
6309,79,70,10,4,11
6310,79,71,7,4,7
6311,79,72,9,4,9
6312,79,73,3,2,0
6313,79,74,10,2,5
6314,79,75,8,4,8
6315,79,76,4,4,4
6316,79,77,8,4,9
6317,79,78,6,2,3
6318,79,79,5,4,5
6319,79,80,7,2,3
6320,80,1,1,4,0
6321,80,2,0,4,0
6322,80,3,4,4,5
6323,80,4,2,2,0
6324,80,5,10,6,20
6325,80,6,4,4,5
6326,80,7,8,6,15
6327,80,8,3,6,3
6328,80,9,1,4,0
6329,80,10,6,4,10
6330,80,11,10,6,20
6331,80,12,10,4,15
6332,80,13,6,2,3
6333,80,14,5,4,6
6334,80,15,4,2,3
6335,80,16,5,2,3
6336,80,17,9,6,18
6337,80,18,7,4,10
6338,80,19,5,4,8
6339,80,20,5,6,10
6340,80,21,8,4,11
6341,80,22,5,6,10
6342,80,23,2,4,0
6343,80,24,4,4,5
6344,80,25,5,4,7
6345,80,26,10,6,20
6346,80,27,2,4,2
6347,80,28,4,6,7
6348,80,29,9,4,15
6349,80,30,10,4,20
6350,80,31,5,4,7
6351,80,32,8,4,10
6352,80,33,10,4,20
6353,80,34,5,4,7
6354,80,35,1,2,0
6355,80,36,6,2,3
6356,80,37,2,4,0
6357,80,38,8,4,13
6358,80,39,5,4,7
6359,80,40,7,6,14
6360,80,41,3,4,3
6361,80,42,6,4,8
6362,80,43,3,2,0
6363,80,44,7,2,2
6364,80,45,5,6,10
6365,80,46,1,6,0
6366,80,47,6,6,13
6367,80,48,5,2,2
6368,80,49,2,2,0
6369,80,50,7,4,8
6370,80,51,8,2,5
6371,80,52,10,2,10
6372,80,53,0,4,0
6373,80,54,2,4,0
6374,80,55,6,4,8
6375,80,56,3,4,2
6376,80,57,4,4,5
6377,80,58,0,6,0
6378,80,59,3,4,2
6379,80,60,3,2,0
6380,80,61,4,6,10
6381,80,62,10,4,15
6382,80,63,5,2,3
6383,80,64,2,6,1
6384,80,65,3,6,3
6385,80,66,6,4,5
6386,80,67,0,2,0
6387,80,68,4,6,8
6388,80,69,6,2,4
6389,80,70,9,4,12
6390,80,71,6,6,12
6391,80,72,5,6,10
6392,80,73,5,4,6
6393,80,74,10,2,10
6394,80,75,4,2,2
6395,80,76,9,4,12
6396,80,77,9,2,7
6397,80,78,3,4,3
6398,80,79,5,2,3
6399,80,80,5,4,7
6400,81,1,9,4,15
6401,81,2,6,2,6
6402,81,3,9,4,12
6403,81,4,5,4,13
6404,81,5,5,4,10
6405,81,6,5,4,10
6406,81,7,6,4,12
6407,81,8,2,4,4
6408,81,9,10,4,20
6409,81,10,9,2,14
6410,81,11,8,4,16
6411,81,12,6,6,12
6412,81,13,5,2,7
6413,81,14,2,2,4
6414,81,15,0,2,0
6415,81,16,7,6,15
6416,81,17,10,2,15
6417,81,18,2,2,2
6418,81,19,5,4,8
6419,81,20,3,4,5
6420,81,21,3,6,7
6421,81,22,8,2,8
6422,81,23,5,2,7
6423,81,24,3,6,6
6424,81,25,4,4,6
6425,81,26,0,4,0
6426,81,27,5,2,7
6427,81,28,6,4,9
6428,81,29,4,6,7
6429,81,30,4,6,12
6430,81,31,3,4,5
6431,81,32,9,4,13
6432,81,33,8,4,13
6433,81,34,2,6,4
6434,81,35,1,6,2
6435,81,36,5,4,9
6436,81,37,10,4,20
6437,81,38,5,4,9
6438,81,39,10,4,9
6439,81,40,6,2,10
6440,81,41,1,2,2
6441,81,42,1,4,1
6442,81,43,0,6,0
6443,81,44,4,4,8
6444,81,45,10,6,17
6445,81,46,2,4,3
6446,81,47,10,6,17
6447,81,48,7,4,12
6448,81,49,2,4,6
6449,81,50,4,6,10
6450,81,51,5,2,7
6451,81,52,9,6,18
6452,81,53,6,4,10
6453,81,54,10,2,7
6454,81,55,3,4,5
6455,81,56,1,4,2
6456,81,57,7,4,12
6457,81,58,6,6,14
6458,81,59,3,2,4
6459,81,60,6,2,9
6460,81,61,8,6,13
6461,81,62,5,6,9
6462,81,63,5,4,9
6463,81,64,3,4,6
6464,81,65,10,4,18
6465,81,66,4,2,6
6466,81,67,5,6,8
6467,81,68,4,4,7
6468,81,69,0,4,0
6469,81,70,2,4,4
6470,81,71,4,2,5
6471,81,72,5,6,8
6472,81,73,6,4,10
6473,81,74,7,2,10
6474,81,75,4,4,6
6475,81,76,5,6,8
6476,81,77,10,6,16
6477,81,78,3,2,6
6478,81,79,8,4,13
6479,81,80,5,4,9
6480,82,1,3,2,6
6481,82,2,10,6,17
6482,82,3,9,4,14
6483,82,4,5,4,7
6484,82,5,3,4,6
6485,82,6,10,2,9
6486,82,7,6,2,12
6487,82,8,5,4,0
6488,82,9,4,4,7
6489,82,10,8,4,12
6490,82,11,5,2,8
6491,82,12,5,6,8
6492,82,13,4,6,4
6493,82,14,8,4,22
6494,82,15,5,6,10
6495,82,16,0,4,0
6496,82,17,2,2,2
6497,82,18,10,4,14
6498,82,19,7,4,14
6499,82,20,10,4,10
6500,82,21,10,6,21
6501,82,22,0,4,0
6502,82,23,6,4,10
6503,82,24,3,6,5
6504,82,25,6,4,8
6505,82,26,3,4,3
6506,82,27,10,4,20
6507,82,28,9,4,16
6508,82,29,3,2,6
6509,82,30,2,6,4
6510,82,31,5,4,0
6511,82,32,0,6,0
6512,82,33,2,2,0
6513,82,34,8,4,14
6514,82,35,5,2,5
6515,82,36,4,4,0
6516,82,37,4,4,0
6517,82,38,4,2,0
6518,82,39,6,2,5
6519,82,40,4,2,8
6520,82,41,6,6,10
6521,82,42,8,6,0
6522,82,43,7,6,0
