sub,gamble_number,choice,choice_label,trial,value_A,value_B,prob_A,prob_B,ev_A,ev_B
2716,13,0,B,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2716,10,0,B,15,-6000,-3000,1E-3,2E-3,-6,-6
2716,15,0,B,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2716,6,0,B,17,6000,3000,1E-3,2E-3,6,6
2716,3,0,B,18,4000,3000,0.8,1,3200,3000
2717,15,1,A,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2717,8,1,A,2,-4000,-3000,0.2,0.25,-800,-750
2717,16,1,A,3,5000,5,1E-3,1,5,5
2717,12,0,B,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2717,3,0,B,5,4000,3000,0.8,1,3200,3000
2717,10,0,B,7,-6000,-3000,1E-3,2E-3,-6,-6
2717,7,1,A,8,-4000,-3000,0.8,1,-3200,-3000
2717,11,0,B,9,4000,3000,0.2,0.25,800,750
2717,1,0,B,10,"2500, 2400",2400,".33, .66",1,2409,2400
2717,14,0,B,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2717,13,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2717,4,0,B,13,4000,3000,0.2,0.25,800,750
2717,5,0,B,14,6000,3000,0.45,0.9,2700,2700
2717,2,0,B,15,2500,2400,0.33,0.34,825,816.0000000000001
2717,9,1,A,16,-6000,-3000,0.45,0.9,-2700,-2700
2717,17,1,A,17,-5000,-5,1E-3,1,-5,-5
2717,6,1,A,18,6000,3000,1E-3,2E-3,6,6
2718,6,1,A,1,6000,3000,1E-3,2E-3,6,6
2718,3,0,B,2,4000,3000,0.8,1,3200,3000
2718,16,0,B,3,5000,5,1E-3,1,5,5
2718,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2718,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
2718,7,1,A,7,-4000,-3000,0.8,1,-3200,-3000
2718,8,0,B,8,-4000,-3000,0.2,0.25,-800,-750
2718,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2718,1,0,B,10,"2500, 2400",2400,".33, .66",1,2409,2400
2718,5,0,B,11,6000,3000,0.45,0.9,2700,2700
2718,15,1,A,12,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2718,10,1,A,13,-6000,-3000,1E-3,2E-3,-6,-6
2718,11,1,A,14,4000,3000,0.2,0.25,800,750
2718,17,1,A,15,-5000,-5,1E-3,1,-5,-5
2718,12,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2718,2,1,A,17,2500,2400,0.33,0.34,825,816.0000000000001
2718,4,0,B,18,4000,3000,0.2,0.25,800,750
2719,6,1,A,1,6000,3000,1E-3,2E-3,6,6
2719,4,0,B,2,4000,3000,0.2,0.25,800,750
2719,9,1,A,3,-6000,-3000,0.45,0.9,-2700,-2700
2719,5,0,B,4,6000,3000,0.45,0.9,2700,2700
2719,2,1,A,5,2500,2400,0.33,0.34,825,816.0000000000001
2719,10,0,B,7,-6000,-3000,1E-3,2E-3,-6,-6
2719,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
2719,15,1,A,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2719,11,0,B,10,4000,3000,0.2,0.25,800,750
2719,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
2719,3,0,B,12,4000,3000,0.8,1,3200,3000
2719,12,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2719,8,0,B,14,-4000,-3000,0.2,0.25,-800,-750
2719,17,0,B,15,-5000,-5,1E-3,1,-5,-5
2719,16,1,A,16,5000,5,1E-3,1,5,5
2719,14,0,B,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2719,13,0,B,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2720,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2720,14,0,B,2,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2720,6,1,A,3,6000,3000,1E-3,2E-3,6,6
2720,9,1,A,4,-6000,-3000,0.45,0.9,-2700,-2700
2720,16,1,A,5,5000,5,1E-3,1,5,5
2720,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2720,5,0,B,8,6000,3000,0.45,0.9,2700,2700
2720,4,1,A,9,4000,3000,0.2,0.25,800,750
2720,10,0,B,10,-6000,-3000,1E-3,2E-3,-6,-6
2720,8,0,B,11,-4000,-3000,0.2,0.25,-800,-750
2720,13,1,A,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2720,2,1,A,13,2500,2400,0.33,0.34,825,816.0000000000001
2720,1,0,B,14,"2500, 2400",2400,".33, .66",1,2409,2400
2720,11,0,B,15,4000,3000,0.2,0.25,800,750
2720,17,1,A,16,-5000,-5,1E-3,1,-5,-5
2720,7,1,A,17,-4000,-3000,0.8,1,-3200,-3000
2720,3,0,B,18,4000,3000,0.8,1,3200,3000
2721,13,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2721,7,0,B,2,-4000,-3000,0.8,1,-3200,-3000
2721,14,0,B,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2721,4,1,A,4,4000,3000,0.2,0.25,800,750
2721,6,1,A,5,6000,3000,1E-3,2E-3,6,6
2721,11,0,B,7,4000,3000,0.2,0.25,800,750
2721,17,1,A,8,-5000,-5,1E-3,1,-5,-5
2721,1,0,B,9,"2500, 2400",2400,".33, .66",1,2409,2400
2721,3,0,B,10,4000,3000,0.8,1,3200,3000
2721,10,0,B,11,-6000,-3000,1E-3,2E-3,-6,-6
2721,8,0,B,12,-4000,-3000,0.2,0.25,-800,-750
2721,2,1,A,13,2500,2400,0.33,0.34,825,816.0000000000001
2721,5,0,B,14,6000,3000,0.45,0.9,2700,2700
2721,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2721,16,1,A,16,5000,5,1E-3,1,5,5
2721,9,1,A,17,-6000,-3000,0.45,0.9,-2700,-2700
2721,15,1,A,18,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2722,12,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2722,5,0,B,2,6000,3000,0.45,0.9,2700,2700
2722,15,1,A,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2722,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2722,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
2722,16,1,A,7,5000,5,1E-3,1,5,5
2722,7,1,A,8,-4000,-3000,0.8,1,-3200,-3000
2722,2,1,A,9,2500,2400,0.33,0.34,825,816.0000000000001
2722,10,0,B,10,-6000,-3000,1E-3,2E-3,-6,-6
2722,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2722,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
2722,6,1,A,13,6000,3000,1E-3,2E-3,6,6
2722,17,0,B,14,-5000,-5,1E-3,1,-5,-5
2722,1,1,A,15,"2500, 2400",2400,".33, .66",1,2409,2400
2722,4,0,B,16,4000,3000,0.2,0.25,800,750
2722,3,0,B,17,4000,3000,0.8,1,3200,3000
2722,11,0,B,18,4000,3000,0.2,0.25,800,750
2723,10,0,B,1,-6000,-3000,1E-3,2E-3,-6,-6
2723,15,1,A,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2723,8,0,B,3,-4000,-3000,0.2,0.25,-800,-750
2723,5,0,B,4,6000,3000,0.45,0.9,2700,2700
2723,4,0,B,5,4000,3000,0.2,0.25,800,750
2723,17,0,B,7,-5000,-5,1E-3,1,-5,-5
2723,3,0,B,8,4000,3000,0.8,1,3200,3000
2723,7,1,A,9,-4000,-3000,0.8,1,-3200,-3000
2723,11,0,B,10,4000,3000,0.2,0.25,800,750
2723,9,0,B,11,-6000,-3000,0.45,0.9,-2700,-2700
2723,16,1,A,12,5000,5,1E-3,1,5,5
2723,13,1,A,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2723,2,1,A,14,2500,2400,0.33,0.34,825,816.0000000000001
2723,6,1,A,15,6000,3000,1E-3,2E-3,6,6
2723,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2723,12,0,B,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2723,1,0,B,18,"2500, 2400",2400,".33, .66",1,2409,2400
2724,10,1,A,1,-6000,-3000,1E-3,2E-3,-6,-6
2724,12,1,A,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2724,5,0,B,3,6000,3000,0.45,0.9,2700,2700
2724,9,0,B,4,-6000,-3000,0.45,0.9,-2700,-2700
2724,1,1,A,5,"2500, 2400",2400,".33, .66",1,2409,2400
2724,16,1,A,7,5000,5,1E-3,1,5,5
2724,11,0,B,8,4000,3000,0.2,0.25,800,750
2724,3,0,B,9,4000,3000,0.8,1,3200,3000
2724,17,1,A,10,-5000,-5,1E-3,1,-5,-5
2724,15,1,A,11,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2724,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
2724,13,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2724,6,1,A,14,6000,3000,1E-3,2E-3,6,6
2724,7,1,A,15,-4000,-3000,0.8,1,-3200,-3000
2724,2,1,A,16,2500,2400,0.33,0.34,825,816.0000000000001
2724,14,0,B,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2724,4,0,B,18,4000,3000,0.2,0.25,800,750
2725,2,0,B,1,2500,2400,0.33,0.34,825,816.0000000000001
2725,15,1,A,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2725,6,1,A,3,6000,3000,1E-3,2E-3,6,6
2725,11,0,B,4,4000,3000,0.2,0.25,800,750
2725,3,0,B,5,4000,3000,0.8,1,3200,3000
2725,13,1,A,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2725,5,0,B,8,6000,3000,0.45,0.9,2700,2700
2725,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2725,17,1,A,10,-5000,-5,1E-3,1,-5,-5
2725,16,0,B,11,5000,5,1E-3,1,5,5
2725,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
2725,10,1,A,13,-6000,-3000,1E-3,2E-3,-6,-6
2725,7,1,A,14,-4000,-3000,0.8,1,-3200,-3000
2725,1,0,B,15,"2500, 2400",2400,".33, .66",1,2409,2400
2725,4,0,B,16,4000,3000,0.2,0.25,800,750
2725,12,0,B,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2725,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
2726,9,1,A,1,-6000,-3000,0.45,0.9,-2700,-2700
2726,5,0,B,2,6000,3000,0.45,0.9,2700,2700
2726,12,0,B,3,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2726,6,1,A,4,6000,3000,1E-3,2E-3,6,6
2726,17,1,A,5,-5000,-5,1E-3,1,-5,-5
2726,14,0,B,7,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2726,1,1,A,8,"2500, 2400",2400,".33, .66",1,2409,2400
2726,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2726,8,0,B,10,-4000,-3000,0.2,0.25,-800,-750
2726,4,1,A,11,4000,3000,0.2,0.25,800,750
2726,10,0,B,12,-6000,-3000,1E-3,2E-3,-6,-6
2726,3,0,B,13,4000,3000,0.8,1,3200,3000
2726,16,1,A,14,5000,5,1E-3,1,5,5
2726,7,1,A,15,-4000,-3000,0.8,1,-3200,-3000
2726,2,1,A,16,2500,2400,0.33,0.34,825,816.0000000000001
2726,15,1,A,17,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2726,11,0,B,18,4000,3000,0.2,0.25,800,750
2727,12,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2727,10,1,A,2,-6000,-3000,1E-3,2E-3,-6,-6
2727,6,1,A,3,6000,3000,1E-3,2E-3,6,6
2727,3,0,B,4,4000,3000,0.8,1,3200,3000
2727,5,0,B,5,6000,3000,0.45,0.9,2700,2700
2727,13,1,A,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2727,11,0,B,8,4000,3000,0.2,0.25,800,750
2727,15,1,A,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2727,16,0,B,10,5000,5,1E-3,1,5,5
2727,8,1,A,11,-4000,-3000,0.2,0.25,-800,-750
2727,2,1,A,12,2500,2400,0.33,0.34,825,816.0000000000001
2727,1,0,B,13,"2500, 2400",2400,".33, .66",1,2409,2400
2727,9,1,A,14,-6000,-3000,0.45,0.9,-2700,-2700
2727,17,1,A,15,-5000,-5,1E-3,1,-5,-5
2727,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2727,7,0,B,17,-4000,-3000,0.8,1,-3200,-3000
2727,4,0,B,18,4000,3000,0.2,0.25,800,750
2728,2,1,A,1,2500,2400,0.33,0.34,825,816.0000000000001
2728,6,1,A,2,6000,3000,1E-3,2E-3,6,6
2728,3,0,B,3,4000,3000,0.8,1,3200,3000
2728,5,0,B,4,6000,3000,0.45,0.9,2700,2700
2728,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
2728,14,0,B,7,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2728,4,0,B,8,4000,3000,0.2,0.25,800,750
2728,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2728,11,0,B,10,4000,3000,0.2,0.25,800,750
2728,13,0,B,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2728,9,0,B,12,-6000,-3000,0.45,0.9,-2700,-2700
2728,17,0,B,13,-5000,-5,1E-3,1,-5,-5
2728,15,0,B,14,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2728,1,0,B,15,"2500, 2400",2400,".33, .66",1,2409,2400
2728,10,0,B,16,-6000,-3000,1E-3,2E-3,-6,-6
2728,8,0,B,17,-4000,-3000,0.2,0.25,-800,-750
2728,16,0,B,18,5000,5,1E-3,1,5,5
2729,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2729,16,0,B,2,5000,5,1E-3,1,5,5
2729,15,1,A,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2729,4,0,B,4,4000,3000,0.2,0.25,800,750
2729,5,0,B,5,6000,3000,0.45,0.9,2700,2700
2729,6,0,B,7,6000,3000,1E-3,2E-3,6,6
2729,13,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2729,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2729,2,1,A,10,2500,2400,0.33,0.34,825,816.0000000000001
2729,10,0,B,11,-6000,-3000,1E-3,2E-3,-6,-6
2729,17,1,A,12,-5000,-5,1E-3,1,-5,-5
2729,8,1,A,13,-4000,-3000,0.2,0.25,-800,-750
2729,9,1,A,14,-6000,-3000,0.45,0.9,-2700,-2700
2729,1,0,B,15,"2500, 2400",2400,".33, .66",1,2409,2400
2729,7,1,A,16,-4000,-3000,0.8,1,-3200,-3000
2729,3,0,B,17,4000,3000,0.8,1,3200,3000
2729,11,0,B,18,4000,3000,0.2,0.25,800,750
2730,14,0,B,1,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2730,6,1,A,2,6000,3000,1E-3,2E-3,6,6
2730,10,0,B,3,-6000,-3000,1E-3,2E-3,-6,-6
2730,1,1,A,4,"2500, 2400",2400,".33, .66",1,2409,2400
2730,4,0,B,5,4000,3000,0.2,0.25,800,750
2730,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2730,11,0,B,8,4000,3000,0.2,0.25,800,750
2730,3,1,A,9,4000,3000,0.8,1,3200,3000
2730,5,0,B,10,6000,3000,0.45,0.9,2700,2700
2730,7,0,B,11,-4000,-3000,0.8,1,-3200,-3000
2730,9,1,A,12,-6000,-3000,0.45,0.9,-2700,-2700
2730,16,1,A,13,5000,5,1E-3,1,5,5
2730,13,1,A,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2730,2,0,B,15,2500,2400,0.33,0.34,825,816.0000000000001
2730,8,1,A,16,-4000,-3000,0.2,0.25,-800,-750
2730,17,0,B,17,-5000,-5,1E-3,1,-5,-5
2730,12,0,B,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2731,5,0,B,1,6000,3000,0.45,0.9,2700,2700
2731,4,1,A,2,4000,3000,0.2,0.25,800,750
2731,14,1,A,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2731,9,1,A,4,-6000,-3000,0.45,0.9,-2700,-2700
2731,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
2731,15,0,B,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2731,13,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2731,17,0,B,9,-5000,-5,1E-3,1,-5,-5
2731,11,0,B,10,4000,3000,0.2,0.25,800,750
2731,2,1,A,11,2500,2400,0.33,0.34,825,816.0000000000001
2731,10,0,B,12,-6000,-3000,1E-3,2E-3,-6,-6
2731,8,0,B,13,-4000,-3000,0.2,0.25,-800,-750
2731,1,0,B,14,"2500, 2400",2400,".33, .66",1,2409,2400
2731,3,0,B,15,4000,3000,0.8,1,3200,3000
2731,12,1,A,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2731,16,1,A,17,5000,5,1E-3,1,5,5
2731,6,1,A,18,6000,3000,1E-3,2E-3,6,6
2732,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2732,6,1,A,2,6000,3000,1E-3,2E-3,6,6
2732,15,0,B,3,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2732,16,1,A,4,5000,5,1E-3,1,5,5
2732,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
2732,8,1,A,7,-4000,-3000,0.2,0.25,-800,-750
2732,4,0,B,8,4000,3000,0.2,0.25,800,750
2732,13,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2732,11,0,B,10,4000,3000,0.2,0.25,800,750
2732,1,0,B,11,"2500, 2400",2400,".33, .66",1,2409,2400
2732,10,1,A,12,-6000,-3000,1E-3,2E-3,-6,-6
2732,17,1,A,13,-5000,-5,1E-3,1,-5,-5
2732,14,0,B,14,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2732,3,0,B,15,4000,3000,0.8,1,3200,3000
2732,9,1,A,16,-6000,-3000,0.45,0.9,-2700,-2700
2732,5,0,B,17,6000,3000,0.45,0.9,2700,2700
2732,2,1,A,18,2500,2400,0.33,0.34,825,816.0000000000001
2733,16,1,A,1,5000,5,1E-3,1,5,5
2733,15,0,B,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2733,10,1,A,3,-6000,-3000,1E-3,2E-3,-6,-6
2733,13,0,B,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2733,12,0,B,5,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2733,5,0,B,7,6000,3000,0.45,0.9,2700,2700
2733,2,1,A,8,2500,2400,0.33,0.34,825,816.0000000000001
2733,6,0,B,9,6000,3000,1E-3,2E-3,6,6
2733,17,0,B,10,-5000,-5,1E-3,1,-5,-5
2733,14,0,B,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2733,9,1,A,12,-6000,-3000,0.45,0.9,-2700,-2700
2733,3,0,B,13,4000,3000,0.8,1,3200,3000
2733,11,0,B,14,4000,3000,0.2,0.25,800,750
2733,7,1,A,15,-4000,-3000,0.8,1,-3200,-3000
2733,4,1,A,16,4000,3000,0.2,0.25,800,750
2733,1,0,B,17,"2500, 2400",2400,".33, .66",1,2409,2400
2733,8,0,B,18,-4000,-3000,0.2,0.25,-800,-750
2734,3,0,B,1,4000,3000,0.8,1,3200,3000
2734,12,1,A,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2734,11,0,B,3,4000,3000,0.2,0.25,800,750
2734,16,1,A,4,5000,5,1E-3,1,5,5
2734,8,1,A,5,-4000,-3000,0.2,0.25,-800,-750
2734,14,0,B,7,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2734,5,0,B,8,6000,3000,0.45,0.9,2700,2700
2734,1,0,B,9,"2500, 2400",2400,".33, .66",1,2409,2400
2734,9,1,A,10,-6000,-3000,0.45,0.9,-2700,-2700
2734,6,1,A,11,6000,3000,1E-3,2E-3,6,6
2734,4,1,A,12,4000,3000,0.2,0.25,800,750
2734,10,1,A,13,-6000,-3000,1E-3,2E-3,-6,-6
2734,7,1,A,14,-4000,-3000,0.8,1,-3200,-3000
2734,2,1,A,15,2500,2400,0.33,0.34,825,816.0000000000001
2734,13,1,A,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2734,17,0,B,17,-5000,-5,1E-3,1,-5,-5
2734,15,1,A,18,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2735,13,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2735,3,0,B,2,4000,3000,0.8,1,3200,3000
2735,9,1,A,3,-6000,-3000,0.45,0.9,-2700,-2700
2735,1,0,B,4,"2500, 2400",2400,".33, .66",1,2409,2400
2735,2,1,A,5,2500,2400,0.33,0.34,825,816.0000000000001
2735,6,1,A,7,6000,3000,1E-3,2E-3,6,6
2735,7,1,A,8,-4000,-3000,0.8,1,-3200,-3000
2735,4,1,A,9,4000,3000,0.2,0.25,800,750
2735,15,1,A,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2735,11,1,A,11,4000,3000,0.2,0.25,800,750
2735,16,0,B,12,5000,5,1E-3,1,5,5
2735,17,0,B,13,-5000,-5,1E-3,1,-5,-5
2735,14,0,B,14,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2735,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2735,8,1,A,16,-4000,-3000,0.2,0.25,-800,-750
2735,5,0,B,17,6000,3000,0.45,0.9,2700,2700
2735,10,0,B,18,-6000,-3000,1E-3,2E-3,-6,-6
2736,7,1,A,1,-4000,-3000,0.8,1,-3200,-3000
2736,13,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2736,12,1,A,3,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2736,6,0,B,4,6000,3000,1E-3,2E-3,6,6
2736,10,1,A,5,-6000,-3000,1E-3,2E-3,-6,-6
2736,1,0,B,7,"2500, 2400",2400,".33, .66",1,2409,2400
2736,5,0,B,8,6000,3000,0.45,0.9,2700,2700
2736,2,0,B,9,2500,2400,0.33,0.34,825,816.0000000000001
2736,15,1,A,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2736,17,1,A,11,-5000,-5,1E-3,1,-5,-5
2736,9,1,A,12,-6000,-3000,0.45,0.9,-2700,-2700
2736,14,0,B,13,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2736,11,0,B,14,4000,3000,0.2,0.25,800,750
2736,4,1,A,15,4000,3000,0.2,0.25,800,750
2736,16,0,B,16,5000,5,1E-3,1,5,5
2736,3,0,B,17,4000,3000,0.8,1,3200,3000
2736,8,1,A,18,-4000,-3000,0.2,0.25,-800,-750
2737,13,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2737,11,0,B,2,4000,3000,0.2,0.25,800,750
2737,5,0,B,3,6000,3000,0.45,0.9,2700,2700
2737,6,1,A,4,6000,3000,1E-3,2E-3,6,6
2737,9,0,B,5,-6000,-3000,0.45,0.9,-2700,-2700
2737,17,0,B,7,-5000,-5,1E-3,1,-5,-5
2737,15,1,A,8,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2737,2,1,A,9,2500,2400,0.33,0.34,825,816.0000000000001
2737,3,0,B,10,4000,3000,0.8,1,3200,3000
2737,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
2737,1,0,B,12,"2500, 2400",2400,".33, .66",1,2409,2400
2737,16,0,B,13,5000,5,1E-3,1,5,5
2737,10,1,A,14,-6000,-3000,1E-3,2E-3,-6,-6
2737,12,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2737,8,0,B,16,-4000,-3000,0.2,0.25,-800,-750
2737,14,0,B,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2737,4,0,B,18,4000,3000,0.2,0.25,800,750
2738,13,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2738,3,0,B,2,4000,3000,0.8,1,3200,3000
2738,16,1,A,3,5000,5,1E-3,1,5,5
2738,17,0,B,4,-5000,-5,1E-3,1,-5,-5
2738,14,1,A,5,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2738,6,1,A,7,6000,3000,1E-3,2E-3,6,6
2738,2,1,A,8,2500,2400,0.33,0.34,825,816.0000000000001
2738,9,1,A,9,-6000,-3000,0.45,0.9,-2700,-2700
2738,10,0,B,10,-6000,-3000,1E-3,2E-3,-6,-6
2738,4,1,A,11,4000,3000,0.2,0.25,800,750
2738,15,1,A,12,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2738,11,0,B,13,4000,3000,0.2,0.25,800,750
2738,8,1,A,14,-4000,-3000,0.2,0.25,-800,-750
2738,5,0,B,15,6000,3000,0.45,0.9,2700,2700
2738,12,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2738,1,0,B,17,"2500, 2400",2400,".33, .66",1,2409,2400
2738,7,1,A,18,-4000,-3000,0.8,1,-3200,-3000
2739,6,0,B,1,6000,3000,1E-3,2E-3,6,6
2739,5,1,A,2,6000,3000,0.45,0.9,2700,2700
2739,2,1,A,3,2500,2400,0.33,0.34,825,816.0000000000001
2739,4,0,B,4,4000,3000,0.2,0.25,800,750
2739,9,0,B,5,-6000,-3000,0.45,0.9,-2700,-2700
2739,12,0,B,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2739,7,1,A,8,-4000,-3000,0.8,1,-3200,-3000
2739,3,0,B,9,4000,3000,0.8,1,3200,3000
2739,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2739,8,0,B,11,-4000,-3000,0.2,0.25,-800,-750
2739,1,0,B,12,"2500, 2400",2400,".33, .66",1,2409,2400
2739,13,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2739,11,0,B,14,4000,3000,0.2,0.25,800,750
2739,15,1,A,15,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2739,16,1,A,16,5000,5,1E-3,1,5,5
2739,17,1,A,17,-5000,-5,1E-3,1,-5,-5
2739,10,1,A,18,-6000,-3000,1E-3,2E-3,-6,-6
2740,15,1,A,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
2740,9,1,A,2,-6000,-3000,0.45,0.9,-2700,-2700
2740,8,1,A,3,-4000,-3000,0.2,0.25,-800,-750
2740,2,0,B,4,2500,2400,0.33,0.34,825,816.0000000000001
2740,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
2740,12,0,B,7,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
2740,17,1,A,8,-5000,-5,1E-3,1,-5,-5
2740,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
2740,16,1,A,10,5000,5,1E-3,1,5,5
2740,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
